_id,definicion,etimologia,palabra
615e77ca94ee91f2ad612b5c,tratamiento de las enfermedades por medio de baños.,(<em>balneum -i</em>: baño; θεραπεία -ας: curación),balneoterapia
615e77ca94ee91f2ad612b89,ayuda económica para pagar estudios.,"(del hebreo <em>beqa</em>: unidad de peso antigua, o bien, italianismo <em>becco</em>: pico, paño para tapar la cara)",beca
615e77ca94ee91f2ad612b8d,"marcial, agresivo, pendenciero.",(<em>bellicosus -a -um</em> < <em>bellum -i</em>: guerra; -<em>icus -a -um</em>: forma adjetivos; -<em>osus -a -um: </em>abundancia),belicoso
615e77ca94ee91f2ad612b93,bienhechor; que hace bien a otro.,"(<em>bene</em>: bien; participio pasivo de <em>facio -is -ere, feci, factum</em>: hacer; <em>-or -oris</em>: agente)",benefactor
615e77ca94ee91f2ad612b99,"del animal o planta conformadores de los bentos, o sea, habitantes del fondo del mar.",(βένθος -εος: profundidad; <em>-an</em><em>o</em>: forma adjetivos; -ικός -ή -όν: relativo a),bentónico
615e77ca94ee91f2ad612ba2,"descripción de las obras referentes a una materia determinada, autor, título, etc.",(βίβλος -ου: libro; -ιον: forma diminutivos; γράφω: escribir; -ια: forma sustantivos),bibliografía
615e77ca94ee91f2ad612bb3,acogido con agrado.,(<em>bene</em>: bien; participio pasivo de <em>venio -ire -ivi -itum</em>: llegar),bienvenido
615e77ca94ee91f2ad612bc7,especie que se ha definido sobre la base de la capacidad de producir descendencia fértil.,(βίος -ου: vida; <em>species -ei</em>: una clase determinada),bioespecie
615e77ca94ee91f2ad612bd1,estudio de la distribución de los seres vivos en las diferentes regiones del globo terrestre.,"(βίος -ου: vida; γῆ, γῆς: tierra; γράφω: escribir; -ια: forma sustantivos)",biogeografía
615e77ca94ee91f2ad612bdb,"arte de adivinar la duración de la vida de un individuo, destino, suerte, etcétera por la observación de ciertas señales del cuerpo.",(βίος -ου: vida; μαντεία -ας: adivinación),biomancia
615e77ca94ee91f2ad612be9,de dos pies.,"(<em>bis</em>: dos,<em> pes, pedis</em>: pie)",bípedo
615e77ca94ee91f2ad612bf0,persona que tuerce los ojos por vicio o defecto.,"(<em>bis</em>: dos veces; <em>oculus -i</em>: ojo<em> ˂ </em>ὤψ, ὠπός: vista, cara)",bisojo
615e77ca94ee91f2ad612c1f,descripción de los vegetales.,(βοτάνη -ης: vegetal; γράφω: escribir; -ια: forma sustantivos),botanografía
615e77ca94ee91f2ad612c5f,resonancia morbosa de la voz en los bronquios al auscultar.,(βρόγχος -ου: bronquio; φωνή -ῆς: sonido; -ια: forma sustantivos),broncofonía
615e77ca94ee91f2ad612c76,"<em>con hambre de buey</em>, síndrome compulsivo de comer, con provocación de vómitos y consecuencias patológicas.","(βοῦς, βοός: buey; λιμός-οῦ: hambre; -ια: forma sustantivos)",bulimia
615e77ca94ee91f2ad612aac,que niega la existencia de dios.,(α: negación; θεός -οῦ: dios),ateo
615e77ca94ee91f2ad612aaa,"acomodar, adaptar.",(<em>ad</em>: cercanía; <em>tempero -are</em>: templar),atemperar
615e77ca94ee91f2ad612ace,de pies articulados.,"(ἄρθρον -ου: articulación; πούς, ποδός: pie)",atrópodo
615e77ca94ee91f2ad612ad5,acto de oír o atención para oír; acto de oír una autoridad a quienes acuden para hablar; público destinado del mensaje de los medios de comunicación.,(participio presente de <em>audio -ire</em>: oír; -<em>ia</em>: sustantivo femenino),audiencia
615e77ca94ee91f2ad612add,"agüero, pronóstico o adivinación.","(<em>augurium -i <</em><em> </em>probablemente de <em>avis -is</em>: ave ˂<em> gero -is -ere</em>: transportar, distribuir)",augurio
615e77ca94ee91f2ad612aea,forma de trompeta auricular amplificadora de los sonidos.,(<em>auris -is</em>: oído; φωνή -ῆς: sonido),aurifono
615e77ca94ee91f2ad612b18,organismo que puede sintetizar sus propias moléculas complejas a partir de fuentes sencillas de carbono y nitrógeno.,(αὐτό -ή -ό: el mismo; τροφή -ῆς: alimento),autótrofo
615e77ca94ee91f2ad612b42,bacteria en forma de bacilo o filamento.,"(<em>bacillum -i</em>: bastoncillo, diminutivo de <em>baculum -i </em>< βάκτρον -ου: bastón;<em> -illum -i</em>: forma diminutivos)",bacilo
615e77ca94ee91f2ad612b56,"unidad monetaria de Panamá, 1906, en honor a Vasco Núñez de Balboa que en septiembre de 1513 descubrió el Océano Pacífico desde Panamá.",(equivalente a<em> Balbuena </em><<em> Valbuena</em>: valle bueno: <em>valles -is</em>: valle; <em>bonus -a -um</em>: bueno),Balboa
615e77ca94ee91f2ad612b5a,tratado de los baños.,(<em>balneum -i</em>: baño; λόγος -ου: estudio; -ια: forma sustantivos),balneología
615e77ca94ee91f2ad612b60,persona que cuida o es dueña de baños; pila para bañarse.,(<em>balneum -i</em>: baño; <em>-ero</em>: relación),bañero
615e77ca94ee91f2ad612b7c,vena del brazo localizada en la cara interna de éste y que se aprecia por encima del codo.,(βάσιλεως -εως: rey; femenino de -ικός -ή -όν: relativo a),basílica
615e77ca94ee91f2ad612b7e,célula inmunitaria que tiene gránulos con enzimas que se liberan durante las reacciones alérgicas y el asma.,"(βάσις -εως: marcha, paso < βαίνω: caminar, marchar; φίλος -ου: amigo)",basófilo
615e77ca94ee91f2ad612b81,sustancia venenosa contenida en un pequeño batracio americano con la que los indios envenenaban sus armas.,(βάτραχος -ου: rana; -<em>ina</em>: sustancia química),batracina
615e77ca94ee91f2ad612b84,temor morboso a las ranas.,"(βάτραχος -ου: rana; φόβος -ου: temor, horror; -ια: forma sustantivos)",batracofobia
615e77ca94ee91f2ad612b87,combate de ranas y ratones; título de un célebre poema épicoburlesco.,"(βάτραχος -ου: rana; μῦς, μυός: ratón; μάχη -ης: lucha; -ια: forma sustantivos)",batracomiomaquia
615e77ca94ee91f2ad612b8a,"fósil cónico; extremidad de la concha que, como las jibias, tenían unos cefalópodos de los períodos jurásico y cretácico.",(βέλεμνον -ου: dardo; -ιτης: idea de piedra),belemnites
615e77ca94ee91f2ad612b9b,que tiene dos ejes.,(<em>bis</em>: dos veces; <em>axis -is</em>: eje; -<em>al</em>: referente a),biaxial
615e77ca94ee91f2ad612bb0,de dos colores.,(<em>bis</em>: dos veces; <em>color -oris</em>: color),bicolor
615e77ca94ee91f2ad612bc5,estudio de las fuerzas vitales.,(βίος -ου: vida; δύναμις -εως: fuerza; -ική: ciencia de),biodinámica
615e77ca94ee91f2ad612bc6,todos los seres vivos en un área geográfica determinada y todas las interrelaciones entre ellos.,"(βίος -ου: vida; <em>diversitas -atis</em>: divergencia < <em>dis</em>: separación; participio pasivo de <em>verto -si -sum</em>: girar, volver; <em>-itas -itatis</em>: característica)",biodiversidad
615e77ca94ee91f2ad612bd0,generación de un ser vivo por otro; teoría que imposibilidad la <em>generación espontánea. </em>Antónimo abiogénesis.,"(βίος -ου: vida; γένος -εος: origen, nacimiento; -σις: acción)",biogénesis
615e77ca94ee91f2ad612bdc,estudio de las fuerzas mecánicas que se ejercen en el organismo vivo.,(βίος -ου: vida; μηχανή -ῆς: máquina; -ική: ciencia de),biomecánica
615e77ca94ee91f2ad612bef,dos veces nieto; hijo o hija del nieto de una persona.,(<em>bis</em>: dos veces; <em>nepos -otis</em>: nieto),bisnieto
615e77ca94ee91f2ad612bf4,"sustancia amorfa, situada entre los elementos celulares de los tejidos.","(βλαστός -οῦ: germen, retoño; -μα: resultado)",blástema
615e77ca94ee91f2ad612c07,parálisis de los párpados.,(βλέφαρον -ου: párpado; πλῆξις -εως: golpe < πλήσσ[ττ]ω: golpear; -ια: forma sustantivos),blefaroplejía
615e77ca94ee91f2ad612c16,"abonar, mejorar.",(<em>bonus -a -um</em>: bueno; <em>facio -is -ere: </em>hacer),bonificar
615e77ca94ee91f2ad612c1c,ciencia que trata de los vegetales.,(βοτάνη -ης: vegetal; -ική: ciencia de),botánica
615e77ca94ee91f2ad612c1d,que vive de vegetales.,(βοτάνη -ης: vegetal; φαγέω: comer),botanófago
615e77ca94ee91f2ad612c31,respiración lenta.,"(βραδύς -εῖα -ύ: lento, tardío; πνέω: respirar; -<em>a</em>: forma sustantivos)",bradipnea
615e77ca94ee91f2ad612c33,"retardo de la nutrición, causa principal de las enfermedades artríticas.","(βραδύς -εῖα -ύ: lento, tardío; τροφή -ῆς: alimentación; -ια: forma sustantivos)",braditrofia
615e77ca94ee91f2ad612c37,lentitud del ritmo cardíaco.,(βραχύς -εῖα -ύ: corto; καρδία -ας: corazón),braquicardia
615e77ca94ee91f2ad612c3b,que tiene la mandíbula inferior corta.,(βραχύς -εῖα -ύ: corto; γνάθος -ου: mandíbula),braquignato
615e77ca94ee91f2ad612c5e,combinación del bromo con algún metal o metaloide.,"(βρῶμος -ου: fetidez, hedor;<em> -uro</em>: compuesto)",bromuro
615e77ca94ee91f2ad612c61,inflamación de los bronquios y de los alvéolos pulmonares.,(βρόγχος -ου: bronquio; πνεύμων -ονος: pulmón; -ια: forma sustantivos),bronconeumonía
615e77ca94ee91f2ad612c64,estrechez de los bronquios.,(βρόγχος -ου: bronquio; στενός -ή -όν: estrecho; -σις: afección),broncostenosis
615e77ca94ee91f2ad612c6e,"hombre rudo, estúpido, torpe; cabeza de buey. Nombre del caballo de Alejandro Magno.","(βοῦς, βοός: buey; κεφαλή -ῆς: cabeza)",bucéfalo
615e77ca94ee91f2ad612c7f,pelo que nace en la cabeza.,(<em>capillus -i</em>: cabello),cabello
615e77ca94ee91f2ad612c82,mal estado de los dientes; dentición irregular.,"(κακός -ή -όν: malo; ὀδούς, ὀδόντος: diente; -ια: forma sustantivos)",cacodoncia
615e77ca94ee91f2ad612ab1,posarse sobre el suelo una aeronave.,(<em>ad:</em> cercanía; <em>terra -ae</em>: tierra; -<em>izar</em><em> </em>< -ίζειν: acción frecuente),aterrizar
615e77ca94ee91f2ad612ab8,instrumento que mide la evaporación del agua.,"(ἀτμός -οῦ: vapor; ὗδωρ, ὕδρατος: agua; μέτρον -ου: medida; γράφω: describir, escribir)",atmidometrógrafo
615e77ca94ee91f2ad612ad8,lugar en donde se puede escuchar cintas magnetofónicas.,"(<em>audio -ire</em>: oír; θήκη -ης: depósito, bolsa)",audioteca
615e77ca94ee91f2ad612ae0,halo torno a determinados cuerpos y del que dan diversas interpretaciones.,"(αὔρα-ας: brisa, aura)",aura
615e77ca94ee91f2ad612b00,lugar destinado para carreras de automóviles.,(αὐτό -ή -ό: elmismo; δρόμος -ου: carrera),autódromo
615e77ca94ee91f2ad612b0d,independencia; libertad de gobernarse por sus propias leyes.,"(αὐτό -ή -ό: el mismo; νόμος -ου: norma, división; -ια: forma sustantivos)",autonomía
615e77ca94ee91f2ad612b1a,ciencia del crecimiento o desarrollo.,"(αὐξάνω, αὔξω: crecer; λόγος -ου: estudio; -ια: forma sustantivos)",auxanalogía
615e77ca94ee91f2ad612b1f,aparato reforzador de los sonidos de toda clase de fonógrafos y sus similares.,(αὔξω: crecer; -τος -η -ον: forma adjetivos; φωνή -ῆς: sonido),auxetófono
615e77ca94ee91f2ad612b21,"ayuda, apoyo, socorro, amparo.","(<em>auxilium -i</em>: socorro <em>< augeo -es -ere, auxi, auctum</em>: aumentar)",auxilio
615e77ca94ee91f2ad612b2c,trastorno producido por la carencia de una o varias vitaminas.,"(α: negación; <em>vita -ae</em>: vida < <em>vivo -is -ere, vixi, victum</em>: vivir; -<em>am</em> apócope de Ἄμμων -ωνος: Amón, dios libio; -<em>ina</em>: sustancia química; -σις: afección)",avitaminosis
615e77ca94ee91f2ad612b30,instrumento que indica en los navíos la dirección de la caña del timón.,"(ἄξιος -α -ον: digno, valioso; μέτρον -ου: medida)",axiómetro
615e77ca94ee91f2ad612b4c,ciencia que estudia las particularidades morfológicas de las bacterias y de las enfermedades que causan.,(βακτηρία -ας: bastón; λόγος -ου: estudio; -ια: forma sustantivos),bacteriología
615e77ca94ee91f2ad612b54,inflamación del glande y prepucio.,"(βάλανος-ου: bellota, glande; πόσθη-ης: prepucio; -ιτις: inflamación)",balanopostitis
615e77ca94ee91f2ad612b6c,dificultad de mover la lengua.,"(βαρύς -εῖα -ύ: pesado, duro; γλῶττ[σσ]α -ης: lengua; -ια: forma sustantivos)",bariglosia
615e77ca94ee91f2ad612b72,pérdida de tono que en griego sufren las palabras oxítonas al encadenarse en la frase: se señala gráficamente con el acento grave.,"(βαρύς -εῖα -ύ: pesado, duro; τόνος -ου: acento; -σις: acción)",baritonesis
615e77ca94ee91f2ad612b7d,articulación basal del pedúnculo del ojo de los crustáceos.,"(βάσις -εως: marcha, paso < βαίνω: caminar, marchar; ὀφθαλμός -οῦ: ojo; -<em>ito</em>: elemento anatómico)",basioftalmito
615e77ca94ee91f2ad612b90,calidad de beligerante.,"(<em>bellum -i</em>: guerra; participio presente de<em> gero -is -ere</em>: transportar, distribuir; -<em>ia</em>: sustantivo femenino)",beligerancia
615e77ca94ee91f2ad612bca,estudio sobre la aparición de la vida en la Tierra.,"(βίος -ου: vida; φαινομένος -η -ον: algo que aparece, participio de φαίνω: mostrar, brillar; λόγος -ου: estudio; -ια: forma sustantivos)",biofenomenología
615e77ca94ee91f2ad612be1,"examen histológico de una parte del órgano enfermo, previamente separado del cuerpo del paciente.","(βίος -ου: vida; ὄψις, ὄψεως: visión, rostro; -ια: forma sustantivos)",biopsia
615e77ca94ee91f2ad612bf2,"color acromático de claridad máxima, que en la serie de los grises está en el extremo opuesto al negro.",(<em>del germánico blank</em>: brillante),blanco
615e77ca94ee91f2ad612c0b,enfermedad de los ojos.,(βλέννα -ης: mucosidad; ὀφθαλμός -οῦ: ojo; -ια: forma sustantivos),blenoftalmía
615e77ca94ee91f2ad612c14,calidad de bueno; natural inclinación a hacer el bien; blandura y apacibilidad del ánimo; afabilidad.,(<em>bonitas -</em><em>atis</em> < <em>bonus -a -um</em>: bueno; <em>-</em><em>i</em><em>tas -</em><em>i</em><em>tatis</em>: característica),bondad
615e77ca94ee91f2ad612c3f,se aplica a los vasos que se distribuyen por la cabeza y por los brazos.,(βραχίων -ονος: brazo; κεφαλή -ῆς: cabeza; -ικός -ή -όν: relativo a),braquiocefálico
615e77ca94ee91f2ad612c8c,base o asiento del cuerpo humano.,"(κατά: hacia abajo; ἕδρα -ας: asiento, cara)",cadera
615e77ca94ee91f2ad612c91,pie de un documento.,"(<em>calx, calcis</em>: talón)",calce
615e77ca94ee91f2ad612c92,prenda de vestir que cubre el pie y parte de la pierna.,"(<em>calx, calcis</em>: talón; -<em>i</em><em>n</em>: forma diminutivos)",calcetín
615e77ca94ee91f2ad612aa9,"<em>sin el segundo par de antenas</em>, clase de artrópodos, insectos y miriápodos, con sistema traqueal.",(α: negación; τέλεος -α -ον: completo; acabado; κέρας -ατος: cuerno; <em>-ado</em>: estado; -<em>os</em>: colectivo),atelocerados
615e77ca94ee91f2ad612abf,envoltura de aire que rodea el globo terráqueo.,(ἀτμός -οῦ: vapor; σφαῖρα -ας: esfera),atmósfera
615e77ca94ee91f2ad612ac1,"indivisible, elemento primario de la composición química de los cuerpos.",(α: negación; τομή -ῆς: corte),átomo
615e77ca94ee91f2ad612ade,"<em>que infunde admiración o respeto</em>, nombre propio.","(<em>augeo -es -ere, auxi, auctum</em>: aumentar < <em>augustus -a -um</em>: magnífico)",Augusto
615e77ca94ee91f2ad612ae7,relativo a la aurícula y a la región temporal.,"(<em>auricula -ae</em> < <em>auris -is</em>: oído; -<em>cula -ae</em>: forma diminutivos; <em>temporalis -e</em> < <em> tempus -oris</em>: sien, cara; <em>-al</em><em>is</em><em> -</em><em>e</em>: referente a)",auriculotemporal
615e77ca94ee91f2ad612af3,"trastorno del desarrollo que afecta la interacción social y la comunicación, amén de un comportamiento estereotipado, restrictivo y repetitivo.",(αὐτό -ή -ό: el mismo; ­ισμός: afectación),autismo
615e77ca94ee91f2ad612b03,autofecundación.,(αὐτό -ή -ό: el mismo; γάμος -ου: matrimonio; -ια: forma sustantivos),autogamia
615e77ca94ee91f2ad612b0f,característica de los sistemas vivos que conlleva la capacidad de reproducir sus estructuras y funciones formando organismos similares a ellos.,(αὐτό -ή -ό: el mismo; <em>per</em>: a través de; <em>peto -is -ere -ivi -itum:</em> alcanzar; <em>-c</em><em>ion:</em> llevar a cabo),autoperpetuación
